row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,currency,ein,family,field_path,metric,money_type,object_id,org_id,org_name,period_end,period_start,selected,side,source_file
R-NETCHOICE-2020-REV-1818,3164880,https://projects.propublica.org/nonprofits/full_text/202133169349311818/IRS990,2026-09-14,"3,164,880",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,271716101,NETCHOICE,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202133169349311818,NETCHOICE,NetChoice,2020-12-31,2020-01-01,yes,industry,sources/return-202133169349311818.html
R-NETCHOICE-2020-ASSETS-1818,4225099,https://projects.propublica.org/nonprofits/full_text/202133169349311818/IRS990,2026-09-14,"4,225,099",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,271716101,NETCHOICE,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202133169349311818,NETCHOICE,NetChoice,2020-12-31,2020-01-01,yes,industry,sources/return-202133169349311818.html
R-NETCHOICE-2020-EXPENSE-1818,2501627,https://projects.propublica.org/nonprofits/full_text/202133169349311818/IRS990,2026-09-14,"2,501,627",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,271716101,NETCHOICE,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202133169349311818,NETCHOICE,NetChoice,2020-12-31,2020-01-01,yes,industry,sources/return-202133169349311818.html
R-NETCHOICE-2020-CONTRIB-1818,3164804,https://projects.propublica.org/nonprofits/full_text/202133169349311818/IRS990,2026-09-14,"3,164,804",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,271716101,NETCHOICE,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202133169349311818,NETCHOICE,NetChoice,2020-12-31,2020-01-01,yes,industry,sources/return-202133169349311818.html
R-NETCHOICE-2020-INVEST-1818,76,https://projects.propublica.org/nonprofits/full_text/202133169349311818/IRS990,2026-09-14,76,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,271716101,NETCHOICE,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202133169349311818,NETCHOICE,NetChoice,2020-12-31,2020-01-01,yes,industry,sources/return-202133169349311818.html
R-NETCHOICE-2020-REV-1026,3164880,https://projects.propublica.org/nonprofits/full_text/202112729349301026/IRS990,2026-09-14,"3,164,880",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,271716101,NETCHOICE,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202112729349301026,NETCHOICE,NetChoice,2020-12-31,2020-01-01,superseded,industry,sources/return-202112729349301026.html
R-NETCHOICE-2020-ASSETS-1026,4225099,https://projects.propublica.org/nonprofits/full_text/202112729349301026/IRS990,2026-09-14,"4,225,099",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,271716101,NETCHOICE,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202112729349301026,NETCHOICE,NetChoice,2020-12-31,2020-01-01,superseded,industry,sources/return-202112729349301026.html
R-NETCHOICE-2020-EXPENSE-1026,2501627,https://projects.propublica.org/nonprofits/full_text/202112729349301026/IRS990,2026-09-14,"2,501,627",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,271716101,NETCHOICE,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202112729349301026,NETCHOICE,NetChoice,2020-12-31,2020-01-01,superseded,industry,sources/return-202112729349301026.html
R-NETCHOICE-2020-CONTRIB-1026,3164804,https://projects.propublica.org/nonprofits/full_text/202112729349301026/IRS990,2026-09-14,"3,164,804",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,271716101,NETCHOICE,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202112729349301026,NETCHOICE,NetChoice,2020-12-31,2020-01-01,superseded,industry,sources/return-202112729349301026.html
R-NETCHOICE-2020-INVEST-1026,76,https://projects.propublica.org/nonprofits/full_text/202112729349301026/IRS990,2026-09-14,76,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,271716101,NETCHOICE,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202112729349301026,NETCHOICE,NetChoice,2020-12-31,2020-01-01,superseded,industry,sources/return-202112729349301026.html
R-TECHFREEDOM-2024-REV-9381,1459546,https://projects.propublica.org/nonprofits/full_text/202513189349309381/IRS990,2026-09-14,"1,459,546",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202513189349309381,TECHFREEDOM,TechFreedom,2024-12-31,2024-01-01,yes,industry,sources/return-202513189349309381.html
R-TECHFREEDOM-2024-ASSETS-9381,130714,https://projects.propublica.org/nonprofits/full_text/202513189349309381/IRS990,2026-09-14,"130,714",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202513189349309381,TECHFREEDOM,TechFreedom,2024-12-31,2024-01-01,yes,industry,sources/return-202513189349309381.html
R-TECHFREEDOM-2024-PROGRAM-9381,1057077,https://projects.propublica.org/nonprofits/full_text/202513189349309381/IRS990,2026-09-14,"1,057,077",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202513189349309381,TECHFREEDOM,TechFreedom,2024-12-31,2024-01-01,yes,industry,sources/return-202513189349309381.html
R-TECHFREEDOM-2024-EXPENSE-9381,1701551,https://projects.propublica.org/nonprofits/full_text/202513189349309381/IRS990,2026-09-14,"1,701,551",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202513189349309381,TECHFREEDOM,TechFreedom,2024-12-31,2024-01-01,yes,industry,sources/return-202513189349309381.html
R-TECHFREEDOM-2024-CONTRIB-9381,1459546,https://projects.propublica.org/nonprofits/full_text/202513189349309381/IRS990,2026-09-14,"1,459,546",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202513189349309381,TECHFREEDOM,TechFreedom,2024-12-31,2024-01-01,yes,industry,sources/return-202513189349309381.html
R-TECHFREEDOM-2024-INVEST-9381,0,https://projects.propublica.org/nonprofits/full_text/202513189349309381/IRS990,2026-09-14,0,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202513189349309381,TECHFREEDOM,TechFreedom,2024-12-31,2024-01-01,yes,industry,sources/return-202513189349309381.html
R-TECHFREEDOM-2023-REV-7043,1651644,https://projects.propublica.org/nonprofits/full_text/202433209349317043/IRS990,2026-09-14,"1,651,644",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202433209349317043,TECHFREEDOM,TechFreedom,2023-12-31,2023-01-01,yes,industry,sources/return-202433209349317043.html
R-TECHFREEDOM-2023-ASSETS-7043,409315,https://projects.propublica.org/nonprofits/full_text/202433209349317043/IRS990,2026-09-14,"409,315",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202433209349317043,TECHFREEDOM,TechFreedom,2023-12-31,2023-01-01,yes,industry,sources/return-202433209349317043.html
R-TECHFREEDOM-2023-PROGRAM-7043,1137865,https://projects.propublica.org/nonprofits/full_text/202433209349317043/IRS990,2026-09-14,"1,137,865",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202433209349317043,TECHFREEDOM,TechFreedom,2023-12-31,2023-01-01,yes,industry,sources/return-202433209349317043.html
R-TECHFREEDOM-2023-EXPENSE-7043,1855237,https://projects.propublica.org/nonprofits/full_text/202433209349317043/IRS990,2026-09-14,"1,855,237",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202433209349317043,TECHFREEDOM,TechFreedom,2023-12-31,2023-01-01,yes,industry,sources/return-202433209349317043.html
R-TECHFREEDOM-2023-CONTRIB-7043,1651644,https://projects.propublica.org/nonprofits/full_text/202433209349317043/IRS990,2026-09-14,"1,651,644",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202433209349317043,TECHFREEDOM,TechFreedom,2023-12-31,2023-01-01,yes,industry,sources/return-202433209349317043.html
R-TECHFREEDOM-2023-INVEST-7043,0,https://projects.propublica.org/nonprofits/full_text/202433209349317043/IRS990,2026-09-14,0,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202433209349317043,TECHFREEDOM,TechFreedom,2023-12-31,2023-01-01,yes,industry,sources/return-202433209349317043.html
R-TECHFREEDOM-2022-REV-0449,1579008,https://projects.propublica.org/nonprofits/full_text/202343119349300449/IRS990,2026-09-14,"1,579,008",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202343119349300449,TECHFREEDOM,TechFreedom,2022-12-31,2022-01-01,yes,industry,sources/return-202343119349300449.html
R-TECHFREEDOM-2022-ASSETS-0449,609316,https://projects.propublica.org/nonprofits/full_text/202343119349300449/IRS990,2026-09-14,"609,316",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202343119349300449,TECHFREEDOM,TechFreedom,2022-12-31,2022-01-01,yes,industry,sources/return-202343119349300449.html
R-TECHFREEDOM-2022-PROGRAM-0449,1002188,https://projects.propublica.org/nonprofits/full_text/202343119349300449/IRS990,2026-09-14,"1,002,188",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202343119349300449,TECHFREEDOM,TechFreedom,2022-12-31,2022-01-01,yes,industry,sources/return-202343119349300449.html
R-TECHFREEDOM-2022-EXPENSE-0449,1666722,https://projects.propublica.org/nonprofits/full_text/202343119349300449/IRS990,2026-09-14,"1,666,722",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202343119349300449,TECHFREEDOM,TechFreedom,2022-12-31,2022-01-01,yes,industry,sources/return-202343119349300449.html
R-TECHFREEDOM-2022-CONTRIB-0449,1579008,https://projects.propublica.org/nonprofits/full_text/202343119349300449/IRS990,2026-09-14,"1,579,008",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202343119349300449,TECHFREEDOM,TechFreedom,2022-12-31,2022-01-01,yes,industry,sources/return-202343119349300449.html
R-TECHFREEDOM-2022-INVEST-0449,0,https://projects.propublica.org/nonprofits/full_text/202343119349300449/IRS990,2026-09-14,0,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202343119349300449,TECHFREEDOM,TechFreedom,2022-12-31,2022-01-01,yes,industry,sources/return-202343119349300449.html
R-TECHFREEDOM-2021-REV-6118,1262524,https://projects.propublica.org/nonprofits/full_text/202233189349316118/IRS990,2026-09-14,"1,262,524",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202233189349316118,TECHFREEDOM,TechFreedom,2021-12-31,2021-01-01,yes,industry,sources/return-202233189349316118.html
R-TECHFREEDOM-2021-ASSETS-6118,682336,https://projects.propublica.org/nonprofits/full_text/202233189349316118/IRS990,2026-09-14,"682,336",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202233189349316118,TECHFREEDOM,TechFreedom,2021-12-31,2021-01-01,yes,industry,sources/return-202233189349316118.html
R-TECHFREEDOM-2021-PROGRAM-6118,746102,https://projects.propublica.org/nonprofits/full_text/202233189349316118/IRS990,2026-09-14,"746,102",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202233189349316118,TECHFREEDOM,TechFreedom,2021-12-31,2021-01-01,yes,industry,sources/return-202233189349316118.html
R-TECHFREEDOM-2021-EXPENSE-6118,1255689,https://projects.propublica.org/nonprofits/full_text/202233189349316118/IRS990,2026-09-14,"1,255,689",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202233189349316118,TECHFREEDOM,TechFreedom,2021-12-31,2021-01-01,yes,industry,sources/return-202233189349316118.html
